config,de,dr,run,AoA,AoS,V,Re,CL,CD,CM25c,CYaw,eps_total,eps_sb,eps_wb0
de0dr0,0,0,16,8.596828947838196,0,40.372536448709134,,1.0021783109960418,0.10195138501607463,-0.3227921563072465,0.0078482784416468,0.0096285294158574,0.0081563960825241,0.0014721333333333
de0dr0,0,0,17,,0,40.37242580413164,,-0.3323659723400976,,,0.009848859873053,0.0096285294158574,0.0081563960825241,0.0014721333333333
de0dr0,0,0,18,0.18242968691137557,0,40.38268263508509,,0.2324342528063339,0.05358993698599482,-0.028190237299855425,0.0112044657808408,0.0096285294158574,0.0081563960825241,0.0014721333333333
de5dr0,5,0,19,0.18142968691137557,0,40.37767812461572,,0.2772671537845713,0.05450503198431042,-0.17436760117108172,0.0111000641004775,0.0096285294158574,0.0081563960825241,0.0014721333333333
de5dr0,5,0,20,8.596828947838196,0,40.37087350731174,,1.0431444203729778,0.10730114181263653,-0.4670212407007655,0.0062994603148346,0.0096285294158574,0.0081563960825241,0.0014721333333333
de5dr0,5,0,21,,0,40.37365586909237,,-0.2851437618860791,,,0.0090168566692647,0.0096285294158574,0.0081563960825241,0.0014721333333333
de5dr0,5,0,22,,0,40.37365586909237,,-0.2851437618860791,,,0.0090168566692647,0.0096285294158574,0.0081563960825241,0.0014721333333333
de5dr0,5,0,23,8.596828947838196,0,40.37087350731174,,1.0431444203729778,0.10730114181263653,-0.4670212407007655,0.0062994603148346,0.0096285294158574,0.0081563960825241,0.0014721333333333
de5dr0,5,0,24,0.19242968691137557,0,40.38493488270971,,0.2786848725819095,0.05528662490484802,-0.17464279144913072,0.0091799906983541,0.0096285294158574,0.0081563960825241,0.0014721333333333
de5dr0,5,0,25,0.19242968691137557,0,40.38493488270971,,0.2786848725819095,0.05528662490484802,-0.17464279144913072,0.0091799906983541,0.0096285294158574,0.0081563960825241,0.0014721333333333
de5dr0,5,0,26,,0,40.37365586909237,,-0.2851437618860791,,,0.0090168566692647,0.0096285294158574,0.0081563960825241,0.0014721333333333
de5dr0,5,0,27,8.596828947838196,0,40.37087350731174,,1.0431444203729778,0.10730114181263653,-0.4670212407007655,0.0062994603148346,0.0096285294158574,0.0081563960825241,0.0014721333333333
de5dr0,5,0,28,8.601180572753185,0,20.187481016462808,,1.0391312687368337,0.11449528443312612,-0.46144834988157923,0.0070702263595465,0.0098256183047463,0.0081563960825241,0.0016692222222222
de5dr0,5,0,29,0.19549573114856814,0,20.1927822914313,,0.2717622393968119,0.06177953459036589,-0.1928363633019505,0.0097509621040058,0.0098256183047463,0.0081563960825241,0.0016692222222222
de5dr0,5,0,30,,0,20.19810983179589,,-0.2723837342238028,,,0.0166570537107646,0.0098256183047463,0.0081563960825241,0.0016692222222222
de5dr0,5,0,31,,0,20.19810983179589,,-0.2723837342238028,,,0.0166570537107646,0.0098256183047463,0.0081563960825241,0.0016692222222222
de5dr0,5,0,32,0.18449573114856813,0,20.194695905214203,,0.2709446134710343,0.06098144573428809,-0.1965010509826115,0.0186065194212961,0.0098256183047463,0.0081563960825241,0.0016692222222222
de5dr0,5,0,33,8.601180572753185,0,20.187481016462808,,1.0391312687368337,0.11449528443312612,-0.46144834988157923,0.0070702263595465,0.0098256183047463,0.0081563960825241,0.0016692222222222
de5dr0,5,0,34,8.601180572753185,0,20.187481016462808,,1.0391312687368337,0.11449528443312612,-0.46144834988157923,0.0070702263595465,0.0098256183047463,0.0081563960825241,0.0016692222222222
de5dr0,5,0,35,,0,20.19810983179589,,-0.2723837342238028,,,0.0166570537107646,0.0098256183047463,0.0081563960825241,0.0016692222222222
de5dr0,5,0,36,0.18449573114856813,0,20.194695905214203,,0.2709446134710343,0.06098144573428809,-0.1965010509826115,0.0186065194212961,0.0098256183047463,0.0081563960825241,0.0016692222222222
dem5dr0,-5,0,37,0.18449573114856813,0,20.188988701512795,,0.1736225397750488,0.06118778092480319,0.11783787160202946,0.0096179312852349,0.0098256183047463,0.0081563960825241,0.0016692222222222
dem5dr0,-5,0,38,,0,20.190525360892146,,-0.3743914477077109,,,0.0099994109019329,0.0098256183047463,0.0081563960825241,0.0016692222222222
dem5dr0,-5,0,39,8.601180572753185,0,20.187195923297363,,0.9535042066036864,0.10541475380468701,-0.16744174155756128,0.0086490865646109,0.0098256183047463,0.0081563960825241,0.0016692222222222
dem5dr0,-5,0,40,8.601180572753185,0,20.187195923297363,,0.9535042066036864,0.10541475380468701,-0.16744174155756128,0.0086490865646109,0.0098256183047463,0.0081563960825241,0.0016692222222222
dem5dr0,-5,0,41,0.19549573114856814,0,20.194287606336346,,0.1753826973517128,0.06189894774659349,0.12093423453722847,0.0098807673348649,0.0098256183047463,0.0081563960825241,0.0016692222222222
dem5dr0,-5,0,42,,0,20.190525360892146,,-0.3743914477077109,,,0.0099994109019329,0.0098256183047463,0.0081563960825241,0.0016692222222222
dem5dr0,-5,0,43,,0,20.190525360892146,,-0.3743914477077109,,,0.0099994109019329,0.0098256183047463,0.0081563960825241,0.0016692222222222
dem5dr0,-5,0,44,0.18449573114856813,0,20.188988701512795,,0.1736225397750488,0.06118778092480319,0.11783787160202946,0.0096179312852349,0.0098256183047463,0.0081563960825241,0.0016692222222222
dem5dr0,-5,0,45,8.601180572753185,0,20.187195923297363,,0.9535042066036864,0.10541475380468701,-0.16744174155756128,0.0086490865646109,0.0098256183047463,0.0081563960825241,0.0016692222222222
dem5dr0,-5,0,46,8.596828947838196,0,40.37397432251885,,0.9590759412448848,0.09835174168994923,-0.18069732930168148,0.0079573885860074,0.0096285294158574,0.0081563960825241,0.0014721333333333
dem5dr0,-5,0,47,,0,40.36818392522388,,-0.3825874856601224,,,0.0089736989587226,0.0096285294158574,0.0081563960825241,0.0014721333333333
dem5dr0,-5,0,48,0.18142968691137557,0,40.38468843690568,,0.1839055525915719,0.05463872436678422,0.12329873533594127,0.010575681972671,0.0096285294158574,0.0081563960825241,0.0014721333333333
dem5dr0,-5,0,49,0.18142968691137557,0,40.38468843690568,,0.1839055525915719,0.05463872436678422,0.12329873533594127,0.010575681972671,0.0096285294158574,0.0081563960825241,0.0014721333333333
dem5dr0,-5,0,50,8.596828947838196,0,40.37397432251885,,0.9590759412448848,0.09835174168994923,-0.18069732930168148,0.0079573885860074,0.0096285294158574,0.0081563960825241,0.0014721333333333
dem5dr0,-5,0,51,,0,40.36818392522388,,-0.3825874856601224,,,0.0089736989587226,0.0096285294158574,0.0081563960825241,0.0014721333333333
dem5dr0,-5,0,52,,0,40.36818392522388,,-0.3825874856601224,,,0.0089736989587226,0.0096285294158574,0.0081563960825241,0.0014721333333333
dem5dr0,-5,0,53,8.596828947838196,0,40.37397432251885,,0.9590759412448848,0.09835174168994923,-0.18069732930168148,0.0079573885860074,0.0096285294158574,0.0081563960825241,0.0014721333333333
dem5dr0,-5,0,54,0.19242968691137557,0,40.388547470001086,,0.1850421585258209,0.05536229207981422,0.12323510041092528,0.0087194351440414,0.0096285294158574,0.0081563960825241,0.0014721333333333
de0dr0_extra,0,0,58,10.620698846493097,0,40.37466574574648,,1.0869131135779142,0.12922696393984523,-0.4286953516039519,0.0067969603813582,0.0096285294158574,0.0081563960825241,0.0014721333333333
de0dr0_extra,0,0,59,14.727830002260212,0,40.36617952047423,,1.2979043770013583,0.20735760078106336,-0.5872903855828477,0.0032307088346194,0.0096285294158574,0.0081563960825241,0.0014721333333333
de0dr0_extra,0,0,60,12.673491938751482,0,40.37172123107951,,1.1876011858294624,0.16461820180332898,-0.5308394414958859,0.0067886328151439,0.0096285294158574,0.0081563960825241,0.0014721333333333
de0dr0_extra,0,0,61,11.645388263549428,0,40.364120919670114,,1.134372612219808,0.14567348413656275,-0.483770734999818,0.0066099594629936,0.0096285294158574,0.0081563960825241,0.0014721333333333
