2.000,426.029,1025.805,13.140,1.248,998.631,40.001,1139721.939,0.000,0.000,0.000,0.000,-2.498,0.000,123.108,0.000,0.230,17.757,18.989,0.000,33.282,122.986,121.924,0.260,16.023,17.444,2.259,33.429,0.000,0.000,0.000,0.000,-67456.032,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,5.000
2.000,426.042,1025.801,13.140,1.248,998.662,40.002,1139737.243,0.000,0.000,0.000,0.000,-2.498,0.000,122.936,0.000,0.350,19.388,18.994,0.000,33.926,123.074,122.467,0.283,19.284,17.481,2.947,33.821,0.000,0.000,0.000,0.000,-67456.029,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,6.000
2.000,426.008,1025.803,13.140,1.248,998.581,40.000,1139692.516,0.000,0.000,0.000,0.000,-2.498,0.000,122.996,0.000,0.354,16.792,19.008,0.000,34.136,123.061,124.582,0.288,18.433,17.496,3.374,34.147,0.000,0.000,0.000,0.000,-67456.040,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,6.000
2.000,425.929,1025.802,13.140,1.248,998.395,39.996,1139585.448,0.000,0.000,0.000,0.000,-2.498,0.000,123.087,0.000,0.347,17.381,19.031,0.000,33.282,122.983,128.741,0.296,15.543,17.518,2.937,33.377,0.000,0.000,0.000,0.000,-67456.018,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,7.000
2.000,425.938,1025.802,13.140,1.248,998.416,39.997,1139597.583,0.000,0.000,0.000,0.000,-2.498,0.000,123.110,0.000,0.318,20.566,19.039,0.000,34.287,122.978,127.403,0.401,20.228,17.535,3.579,34.420,0.000,0.000,0.000,0.000,-67456.012,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,7.000
2.000,425.989,1025.800,13.140,1.248,998.536,39.999,1139665.233,0.000,0.000,0.000,0.000,-2.498,0.000,123.003,0.000,0.481,18.373,19.086,0.000,34.154,123.087,128.369,0.411,20.898,17.565,4.570,34.185,0.000,0.000,0.000,0.000,-67456.025,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,8.000
2.000,425.995,1025.801,13.140,1.248,998.550,39.999,1139673.878,0.000,0.000,0.000,0.000,-2.498,0.000,123.038,0.000,0.437,16.148,19.090,0.000,33.958,123.086,129.151,0.286,16.432,17.583,3.391,33.373,0.000,0.000,0.000,0.000,-67456.143,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,8.000
2.000,425.960,1025.800,13.140,1.248,998.468,39.998,1139626.134,0.000,0.000,0.000,0.000,-2.498,0.000,123.130,0.000,0.379,20.255,19.145,0.000,34.178,122.940,126.541,0.271,18.782,17.588,3.292,34.413,0.000,0.000,0.000,0.000,-67456.112,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,9.000
2.000,425.981,1025.801,13.140,1.248,998.517,39.999,1139655.003,0.000,0.000,0.000,0.000,-2.498,0.000,123.062,0.000,0.289,17.370,19.152,0.000,33.373,122.994,129.544,0.286,18.008,17.607,2.231,33.485,0.000,0.000,0.000,0.000,-67456.170,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,9.000
2.000,426.002,1025.798,13.140,1.248,998.567,40.000,1139681.649,0.000,0.000,0.000,0.000,-2.498,0.000,122.949,0.000,0.456,17.643,19.161,0.000,33.811,123.067,129.836,0.426,18.264,17.625,4.247,33.748,0.000,0.000,0.000,0.000,-67456.123,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,10.000
2.000,426.027,1025.802,13.140,1.248,998.626,40.001,1139717.576,0.000,0.000,0.000,0.000,-2.498,0.000,122.998,0.000,0.240,15.134,19.187,0.000,33.996,123.033,124.213,0.324,19.529,17.641,2.685,34.157,0.000,0.000,0.000,0.000,-67456.177,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,10.000
2.000,425.997,1025.801,13.140,1.248,998.555,39.999,1139676.575,0.000,0.000,0.000,0.000,-2.498,0.000,123.057,0.000,0.344,18.199,19.222,0.000,33.884,123.023,123.151,0.369,19.300,17.644,3.585,33.380,0.000,0.000,0.000,0.000,-67456.194,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,11.000
2.000,425.888,1025.801,13.160,1.248,998.298,39.996,1139427.857,0.000,0.000,0.000,0.000,-2.498,0.000,123.095,0.000,0.500,21.793,19.249,0.000,34.679,122.968,123.677,0.379,21.258,17.678,4.149,34.455,0.000,0.000,0.000,0.000,-67456.179,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,11.000
2.000,425.848,1025.799,13.160,1.248,998.203,39.994,1139372.815,0.000,0.000,0.000,0.000,-2.498,0.000,122.987,0.000,0.197,17.381,19.250,0.000,34.329,123.062,124.975,0.257,16.099,17.695,2.094,34.392,0.000,0.000,0.000,0.000,-67456.251,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,12.000
2.000,425.864,1025.799,13.160,1.248,998.241,39.995,1139394.388,0.000,0.000,0.000,0.000,-2.498,0.000,123.081,0.000,0.334,14.801,19.278,0.000,33.349,123.068,125.433,0.318,16.290,17.717,1.523,33.849,0.000,0.000,0.000,0.000,-67456.221,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,12.000
2.000,425.880,1025.801,13.160,1.248,998.279,39.995,1139417.071,0.000,0.000,0.000,0.000,-2.498,0.000,123.065,0.000,0.415,19.415,19.316,0.000,34.378,122.982,126.495,0.251,19.557,17.748,1.962,33.937,0.000,0.000,0.000,0.000,-67456.346,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,13.000
2.000,425.936,1025.801,13.160,1.248,998.411,39.998,1139492.572,0.000,0.000,0.000,0.000,-2.498,0.000,123.023,0.000,0.551,19.241,19.327,0.000,34.185,122.942,129.088,0.255,19.104,17.762,3.992,33.527,0.000,0.000,0.000,0.000,-67456.311,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,13.000
2.000,425.959,1025.802,13.160,1.248,998.465,39.999,1139524.135,0.000,0.000,0.000,0.000,-2.498,0.000,122.955,0.000,0.279,18.521,19.331,0.000,33.849,123.045,130.508,0.347,18.924,17.784,3.253,33.902,0.000,0.000,0.000,0.000,-67456.289,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,14.000
2.000,426.008,1025.798,13.160,1.248,998.581,40.001,1139587.971,0.000,0.000,0.000,0.000,-2.498,0.000,122.998,0.000,0.331,19.099,19.339,0.000,34.031,123.058,126.701,0.342,19.731,17.796,3.012,34.045,0.000,0.000,0.000,0.000,-67456.306,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,14.000
2.000,425.988,1025.801,13.160,1.248,998.534,40.000,1139562.676,0.000,0.000,0.000,0.000,-2.498,0.000,123.103,0.000,0.255,18.897,19.388,0.000,33.860,122.962,127.597,0.262,17.757,17.828,2.307,33.359,0.000,0.000,0.000,0.000,-67456.258,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,15.000
2.000,425.985,1025.802,13.160,1.248,998.527,40.000,1139559.187,0.000,0.000,0.000,0.000,-2.498,0.000,123.050,0.000,0.240,18.717,19.401,0.000,34.448,123.017,125.362,0.238,21.209,17.842,2.315,34.360,0.000,0.000,0.000,0.000,-67456.289,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,15.000
2.000,426.000,1025.799,13.160,1.248,998.562,40.001,1139577.742,0.000,0.000,0.000,0.000,-2.498,0.000,122.956,0.000,0.313,14.087,19.413,0.000,33.429,123.069,127.687,0.276,16.481,17.869,2.645,33.559,0.000,0.000,0.000,0.000,-67456.349,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,16.000
2.000,426.038,1025.802,13.180,1.248,998.652,40.004,1139528.881,0.000,0.000,0.000,0.000,-2.498,0.000,123.040,0.000,0.221,16.552,19.448,0.000,33.597,123.015,127.070,0.164,17.337,17.874,1.736,33.590,0.000,0.000,0.000,0.000,-67456.390,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,16.000
2.000,426.100,1025.802,13.180,1.248,998.799,40.007,1139612.449,0.000,0.000,0.000,0.000,-2.498,0.000,123.074,0.000,0.206,19.649,19.465,0.000,34.189,123.040,126.511,0.179,19.922,17.901,1.616,34.000,0.000,0.000,0.000,0.000,-67456.346,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,17.000
2.000,426.147,1025.802,13.180,1.248,998.910,40.009,1139675.795,0.000,0.000,0.000,0.000,-2.498,0.000,123.015,0.000,0.256,17.484,19.471,0.000,33.534,122.966,124.562,0.270,19.017,17.915,2.297,33.793,0.000,0.000,0.000,0.000,-67456.393,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,17.000
2.000,426.116,1025.802,13.180,1.248,998.836,40.008,1139634.014,0.000,0.000,0.000,0.000,-2.498,0.000,122.967,0.000,0.228,17.348,19.526,0.000,34.378,123.120,124.258,0.367,18.810,17.941,2.286,34.798,0.000,0.000,0.000,0.000,-67456.464,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,18.000
2.000,426.079,1025.803,13.180,1.248,998.749,40.006,1139584.700,0.000,0.000,0.000,0.000,-2.498,0.000,122.972,0.000,0.416,15.837,19.514,0.000,33.324,123.074,124.454,0.291,17.888,17.961,3.258,33.531,0.000,0.000,0.000,0.000,-67456.474,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,18.000
2.000,425.997,1025.802,13.180,1.248,998.555,40.002,1139473.616,0.000,0.000,0.000,0.000,-2.498,0.000,123.140,0.000,0.306,18.908,19.553,0.000,33.888,123.007,123.996,0.319,19.922,17.969,1.718,33.761,0.000,0.000,0.000,0.000,-67456.525,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,19.000
2.000,425.951,1025.804,13.180,1.248,998.447,40.000,1139412.718,0.000,0.000,0.000,0.000,-2.498,0.000,122.977,0.000,0.209,18.057,19.569,0.000,34.231,123.045,123.599,0.182,21.264,17.994,1.523,34.357,0.000,0.000,0.000,0.000,-67456.532,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,19.000
2.000,425.907,1025.802,13.180,1.248,998.343,39.998,1139352.291,0.000,0.000,0.000,0.000,-2.498,0.000,122.990,0.000,0.261,16.050,19.580,0.000,33.331,123.047,130.713,0.253,16.650,18.030,1.961,33.769,0.000,0.000,0.000,0.000,-67456.505,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,20.000
2.000,425.922,1025.802,13.200,1.248,998.378,40.000,1139270.791,0.000,0.000,0.000,0.000,-2.498,0.000,123.066,0.000,0.279,20.866,19.620,0.000,33.979,123.062,128.216,0.341,21.438,18.055,2.732,34.738,0.000,0.000,0.000,0.000,-67456.453,0.000,0.000,4.000,3.000,2025.000,8.000,39.000,20.000
