eps_wb_s,CL
0.00615231975957702,1.2771262538296027
0.0025121305959820237,1.1839537111110479
0.008415015994358427,1.3292292922516036
0.0008530903941533806,1.1407460291734377
0.004252417148654089,1.2280940444417867
